"","qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","top_perc","diff","taxonomic_level","taxon"
"168","ASV_0125","Sebastes melanostictus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"169","ASV_0125","Sebastes miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"170","ASV_0125","Sebastes nigrocinctus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"171","ASV_0125","Sebastes pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"172","ASV_0125","Sebastes proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"173","ASV_0125","Sebastes rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"174","ASV_0125","Sebastes ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"175","ASV_0125","Sebastes variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"176","ASV_0125","Sebastes wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"177","ASV_0125","Sebastes zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"178","ASV_0126","Xiphister atropurpureus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"179","ASV_0126","Xiphister mucosus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"180","ASV_0128","Sebastes aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"181","ASV_0128","Sebastes alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"182","ASV_0128","Sebastes babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"183","ASV_0128","Sebastes brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"184","ASV_0128","Sebastes elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"185","ASV_0128","Sebastes emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"186","ASV_0128","Sebastes flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"187","ASV_0128","Sebastes goodei","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"188","ASV_0128","Sebastes helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"189","ASV_0128","Sebastes melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"190","ASV_0128","Sebastes melanostictus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"191","ASV_0128","Sebastes melanostomus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"192","ASV_0128","Sebastes miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"193","ASV_0128","Sebastes paucispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"194","ASV_0128","Sebastes pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"195","ASV_0128","Sebastes proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"196","ASV_0128","Sebastes rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"197","ASV_0128","Sebastes ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"198","ASV_0128","Sebastes variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"199","ASV_0128","Sebastes wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"200","ASV_0128","Sebastes zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 3"
"201","ASV_0144","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"202","ASV_0144","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"203","ASV_0144","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"204","ASV_0154","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.235,98.235,0,"genus","Hexagrammos"
"205","ASV_0154","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.235,98.235,0,"genus","Hexagrammos"
"206","ASV_0154","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.235,98.235,0,"genus","Hexagrammos"
"207","ASV_0155","Lepidopsetta bilineata","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.398,0,"genus","Lepidopsetta"
"208","ASV_0155","Lepidopsetta polyxystra","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.398,0,"genus","Lepidopsetta"
"209","ASV_0168","Sebastes auriculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 2"
"210","ASV_0168","Sebastes rastrelliger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 2"
"211","ASV_0170","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"212","ASV_0170","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"213","ASV_0170","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"214","ASV_0176","Sebastes caurinus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 1"
"215","ASV_0176","Sebastes maliger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 1"
"216","ASV_0180","Sebastes caurinus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 1"
"217","ASV_0180","Sebastes maliger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 1"
"218","ASV_0195","Hypomesus pretiosus","Hypomesus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Hypomesus"
"219","ASV_0195","Hypomesus transpacificus","Hypomesus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Hypomesus"
"220","ASV_0204","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"221","ASV_0204","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"222","ASV_0210","Xiphister atropurpureus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"223","ASV_0210","Xiphister mucosus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"224","ASV_0225","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"225","ASV_0225","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"226","ASV_0236","Pholis clemensi","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"species","Pholis laeta"
"227","ASV_0236","Pholis fasciata","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"species","Pholis laeta"
"228","ASV_0236","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"species","Pholis laeta"
"229","ASV_0248","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"230","ASV_0248","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"231","ASV_0248","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"232","ASV_0255","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Salvelinus"
"233","ASV_0255","Salvelinus confluentus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Salvelinus"
"234","ASV_0255","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Salvelinus"
"235","ASV_0259","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"236","ASV_0259","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"237","ASV_0259","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"238","ASV_0264","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.401,99.401,0,"genus","Myoxocephalus"
"239","ASV_0264","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.401,99.401,0,"genus","Myoxocephalus"
"240","ASV_0264","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.401,99.401,0,"genus","Myoxocephalus"
"241","ASV_0285","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"242","ASV_0285","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"243","ASV_0302","Xiphister atropurpureus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"244","ASV_0302","Xiphister mucosus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"245","ASV_0316","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"246","ASV_0316","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"247","ASV_0316","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"248","ASV_0319","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Salvelinus"
"249","ASV_0319","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Salvelinus"
"250","ASV_0332","Sebastes auriculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 2"
"251","ASV_0332","Sebastes rastrelliger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 2"
"252","ASV_0335","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"253","ASV_0335","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"254","ASV_0335","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"255","ASV_0345","Myoxocephalus quadricornis","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Myoxocephalus"
"256","ASV_0345","Myoxocephalus scorpius","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Myoxocephalus"
"257","ASV_0345","Myoxocephalus thompsonii","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Myoxocephalus"
"258","ASV_0345","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Myoxocephalus"
"259","ASV_0345","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Myoxocephalus"
"260","ASV_0345","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Myoxocephalus"
"261","ASV_0356","Sebastes caurinus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 1"
"262","ASV_0356","Sebastes maliger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Sebastes 1"
"263","ASV_0368","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Salvelinus"
"264","ASV_0368","Salvelinus confluentus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Salvelinus"
"265","ASV_0368","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Salvelinus"
"266","ASV_0371","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Gadus"
"267","ASV_0371","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Gadus"
"268","ASV_0379","Xiphister atropurpureus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"269","ASV_0379","Xiphister mucosus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"270","ASV_0396","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"271","ASV_0396","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"272","ASV_0400","Myoxocephalus quadricornis","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"273","ASV_0400","Myoxocephalus scorpius","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"274","ASV_0400","Myoxocephalus thompsonii","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"275","ASV_0403","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.802,98.802,0,"genus","Myoxocephalus"
"276","ASV_0403","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.802,98.802,0,"genus","Myoxocephalus"
"277","ASV_0403","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.802,98.802,0,"genus","Myoxocephalus"
"278","ASV_0403","Myoxocephalus quadricornis","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.204,98.802,0.598000000000013,"genus","Myoxocephalus"
"279","ASV_0403","Myoxocephalus scorpius","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.204,98.802,0.598000000000013,"genus","Myoxocephalus"
"280","ASV_0403","Myoxocephalus thompsonii","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.204,98.802,0.598000000000013,"genus","Myoxocephalus"
"281","ASV_0411","Sebastolobus alascanus","Sebastolobus","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Sebastolobus"
"282","ASV_0411","Sebastolobus altivelis","Sebastolobus","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Sebastolobus"
"283","ASV_0411","Sebastolobus macrochir","Sebastolobus","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Sebastolobus"
"284","ASV_0424","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"285","ASV_0424","Cottus bairdii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"286","ASV_0424","Cottus beldingii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"287","ASV_0424","Cottus bendirei","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"288","ASV_0424","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"289","ASV_0424","Cottus confusus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"290","ASV_0424","Cottus gulosus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"291","ASV_0424","Cottus perplexus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"292","ASV_0424","Cottus pitensis","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"293","ASV_0424","Cottus rhotheus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"294","ASV_0427","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"295","ASV_0427","Cottus beldingii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"296","ASV_0427","Cottus gulosus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"297","ASV_0427","Cottus perplexus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"298","ASV_0434","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"299","ASV_0434","Cottus bairdii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"300","ASV_0434","Cottus beldingii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"301","ASV_0434","Cottus bendirei","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"302","ASV_0434","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"303","ASV_0434","Cottus confusus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"304","ASV_0434","Cottus gulosus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"305","ASV_0434","Cottus perplexus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"306","ASV_0434","Cottus pitensis","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"307","ASV_0434","Cottus rhotheus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"308","ASV_0452","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"309","ASV_0452","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"310","ASV_0452","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"311","ASV_0456","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"312","ASV_0456","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"313","ASV_0456","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"314","ASV_0464","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"315","ASV_0464","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"316","ASV_0467","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"317","ASV_0467","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"318","ASV_0480","Myoxocephalus quadricornis","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"319","ASV_0480","Myoxocephalus scorpius","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"320","ASV_0480","Myoxocephalus thompsonii","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"321","ASV_0489","Xiphister atropurpureus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"322","ASV_0489","Xiphister mucosus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"323","ASV_0491","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"324","ASV_0491","Cottus beldingii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"325","ASV_0491","Cottus gulosus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"326","ASV_0491","Cottus perplexus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"327","ASV_0493","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"328","ASV_0493","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"329","ASV_0493","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"330","ASV_0503","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"331","ASV_0503","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"332","ASV_0507","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"333","ASV_0507","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"334","ASV_0507","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
